index,Team,MP,W,D,L,GF,GA,GD,Pts,season,round,league_id
21,9380,8,1,4,3,7,11,-4,7,2021,8,141
22,711,8,1,0,7,5,17,-12,3,2021,8,141
1,723,9,6,1,2,18,8,10,19,2021,9,141
2,731,9,5,3,1,13,9,4,18,2021,9,141
3,719,9,5,2,2,12,8,4,17,2021,9,141
4,4907,9,5,2,2,13,8,5,17,2021,9,141
5,545,9,4,3,2,15,13,2,15,2021,9,141
6,534,9,3,5,1,13,10,3,14,2021,9,141
7,4906,9,3,4,2,9,7,2,13,2021,9,141
8,718,9,2,6,1,9,7,2,12,2021,9,141
9,720,9,3,3,3,10,10,0,12,2021,9,141
10,5262,9,4,0,5,12,15,-3,12,2021,9,141
11,535,9,3,3,3,8,11,-3,12,2021,9,141
12,726,9,3,2,4,11,9,2,11,2021,9,141
13,799,9,3,2,4,14,14,0,11,2021,9,141
14,716,9,2,5,2,10,11,-1,11,2021,9,141
15,9390,9,2,5,2,11,14,-3,11,2021,9,141
16,9585,9,2,4,3,9,9,0,10,2021,9,141
17,9580,9,2,3,4,6,7,-1,9,2021,9,141
18,537,9,2,3,4,8,10,-2,9,2021,9,141
19,732,9,1,6,2,5,7,-2,9,2021,9,141
20,547,9,2,2,5,6,9,-3,8,2021,9,141
21,9380,9,1,4,4,8,13,-5,7,2021,9,141
22,711,9,2,0,7,6,17,-11,6,2021,9,141
1,731,10,6,3,1,14,9,5,21,2021,10,141
2,723,10,6,1,3,18,9,9,19,2021,10,141
3,4907,10,5,3,2,13,8,5,18,2021,10,141
4,545,10,5,3,2,16,13,3,18,2021,10,141
5,534,10,4,5,1,15,11,4,17,2021,10,141
6,719,10,5,2,3,13,10,3,17,2021,10,141
7,720,10,4,3,3,12,10,2,15,2021,10,141
8,5262,10,5,0,5,15,17,-2,15,2021,10,141
9,726,10,4,2,4,14,10,4,14,2021,10,141
10,4906,10,3,5,2,9,7,2,14,2021,10,141
11,799,10,4,2,4,16,14,2,14,2021,10,141
12,718,10,2,7,1,10,8,2,13,2021,10,141
13,535,10,3,4,3,9,12,-3,13,2021,10,141
14,716,10,2,6,2,11,12,-1,12,2021,10,141
15,9585,10,2,5,3,10,10,0,11,2021,10,141
16,9390,10,2,5,3,11,16,-5,11,2021,10,141
17,9580,10,2,4,4,7,8,-1,10,2021,10,141
18,732,10,1,7,2,6,8,-2,10,2021,10,141
19,537,10,2,3,5,8,12,-4,9,2021,10,141
20,547,10,2,2,6,7,12,-5,8,2021,10,141
21,9380,10,1,4,5,10,16,-6,7,2021,10,141
22,711,10,2,0,8,6,18,-12,6,2021,10,141
1,723,11,7,1,3,21,10,11,22,2021,11,141
2,545,11,6,3,2,17,13,4,21,2021,11,141
3,731,11,6,3,2,14,10,4,21,2021,11,141
4,4907,11,5,4,2,14,9,5,19,2021,11,141
5,5262,11,6,0,5,16,17,-1,18,2021,11,141
6,534,11,4,5,2,15,13,2,17,2021,11,141
7,719,11,5,2,4,13,11,2,17,2021,11,141
8,720,11,4,4,3,13,11,2,16,2021,11,141
9,726,11,4,3,4,14,10,4,15,2021,11,141
10,4906,11,3,6,2,9,7,2,15,2021,11,141
11,716,11,3,6,2,13,12,1,15,2021,11,141
12,799,11,4,2,5,17,16,1,14,2021,11,141
13,535,11,3,5,3,9,12,-3,14,2021,11,141
14,9580,11,3,4,4,10,9,1,13,2021,11,141
15,718,11,2,7,2,11,11,0,13,2021,11,141
16,9390,11,2,6,3,12,17,-5,12,2021,11,141
17,9585,11,2,5,4,11,13,-2,11,2021,11,141
18,732,11,1,8,2,7,9,-2,11,2021,11,141
19,547,11,3,2,6,9,13,-4,11,2021,11,141
20,537,11,2,4,5,11,15,-4,10,2021,11,141
21,9380,11,1,5,5,10,16,-6,8,2021,11,141
22,711,11,2,1,8,9,21,-12,7,2021,11,141
1,723,12,8,1,3,25,11,14,25,2021,12,141
2,545,12,7,3,2,19,14,5,24,2021,12,141
3,731,12,6,3,3,15,12,3,21,2021,12,141
4,534,12,5,5,2,18,13,5,20,2021,12,141
5,719,12,6,2,4,15,12,3,20,2021,12,141
6,4907,12,5,4,3,15,11,4,19,2021,12,141
7,720,12,5,4,3,15,12,3,19,2021,12,141
8,5262,12,6,0,6,17,19,-2,18,2021,12,141
9,535,12,4,5,3,10,12,-2,17,2021,12,141
10,9580,12,4,4,4,13,10,3,16,2021,12,141
11,718,12,3,7,2,13,12,1,16,2021,12,141
12,726,12,4,3,5,15,13,2,15,2021,12,141
13,4906,12,3,6,3,10,10,0,15,2021,12,141
14,716,12,3,6,3,13,13,0,15,2021,12,141
15,9390,12,3,6,3,15,18,-3,15,2021,12,141
16,9585,12,3,5,4,13,14,-1,14,2021,12,141
17,799,12,4,2,6,18,20,-2,14,2021,12,141
18,732,12,1,9,2,8,10,-2,12,2021,12,141
19,547,12,3,3,6,10,14,-4,12,2021,12,141
20,537,12,2,4,6,12,17,-5,10,2021,12,141
21,9380,12,1,5,6,11,18,-7,8,2021,12,141
22,711,12,2,1,9,9,24,-15,7,2021,12,141
1,723,13,9,1,3,26,11,15,28,2021,13,141
2,545,13,7,3,3,19,16,3,24,2021,13,141
3,534,13,6,5,2,19,13,6,23,2021,13,141
4,719,13,7,2,4,19,12,7,23,2021,13,141
5,4907,13,6,4,3,16,11,5,22,2021,13,141
6,720,13,6,4,3,17,12,5,22,2021,13,141
7,731,13,6,4,3,16,13,3,22,2021,13,141
8,718,13,4,7,2,15,13,2,19,2021,13,141
9,5262,13,6,0,7,17,20,-3,18,2021,13,141
10,9390,13,4,6,3,17,18,-1,18,2021,13,141
11,535,13,4,5,4,11,14,-3,17,2021,13,141
12,716,13,3,7,3,14,14,0,16,2021,13,141
13,726,13,4,4,5,16,14,2,16,2021,13,141
14,9580,13,4,4,5,13,14,-1,16,2021,13,141
15,4906,13,3,6,4,11,12,-1,15,2021,13,141
16,547,13,4,3,6,12,15,-3,15,2021,13,141
17,799,13,4,3,6,19,21,-2,15,2021,13,141
18,9585,13,3,5,5,13,15,-2,14,2021,13,141
19,732,13,1,10,2,9,11,-2,13,2021,13,141
20,537,13,2,4,7,12,18,-6,10,2021,13,141
21,9380,13,1,6,6,12,19,-7,9,2021,13,141
22,711,13,2,1,10,9,26,-17,7,2021,13,141
1,723,14,10,1,3,27,11,16,31,2021,14,141
2,545,14,8,3,3,20,16,4,27,2021,14,141
3,534,14,7,5,2,21,14,7,26,2021,14,141
4,719,14,7,3,4,19,12,7,24,2021,14,141
5,4907,14,6,5,3,17,12,5,23,2021,14,141
6,720,14,6,4,4,18,16,2,22,2021,14,141
7,731,14,6,4,4,16,14,2,22,2021,14,141
8,535,14,5,5,4,13,15,-2,20,2021,14,141
9,718,14,4,7,3,15,14,1,19,2021,14,141
10,5262,14,6,1,7,18,21,-3,19,2021,14,141
11,9390,14,4,7,3,17,18,-1,19,2021,14,141
12,547,14,5,3,6,15,16,-1,18,2021,14,141
13,799,14,5,3,6,22,23,-1,18,2021,14,141
14,726,14,4,5,5,17,15,2,17,2021,14,141
15,716,14,3,7,4,16,17,-1,16,2021,14,141
16,732,14,2,10,2,10,11,-1,16,2021,14,141
17,9580,14,4,4,6,13,15,-2,16,2021,14,141
18,4906,14,3,6,5,12,14,-2,15,2021,14,141
19,9585,14,3,5,6,14,17,-3,14,2021,14,141
20,9380,14,2,6,6,16,20,-4,12,2021,14,141
21,537,14,2,5,7,13,19,-6,11,2021,14,141
22,711,14,2,1,11,10,29,-19,7,2021,14,141
1,723,15,11,1,3,29,11,18,34,2021,15,141
2,545,15,8,4,3,20,16,4,28,2021,15,141
3,534,15,7,6,2,22,15,7,27,2021,15,141
4,719,15,8,3,4,21,13,8,27,2021,15,141
5,4907,15,7,5,3,19,13,6,26,2021,15,141
6,720,15,7,4,4,21,17,4,25,2021,15,141
7,9390,15,5,7,3,18,18,0,22,2021,15,141
8,5262,15,7,1,7,21,22,-1,22,2021,15,141
9,731,15,6,4,5,16,16,0,22,2021,15,141
10,718,15,4,8,3,16,15,1,20,2021,15,141
11,535,15,5,5,5,14,18,-4,20,2021,15,141
12,732,15,3,10,2,12,11,1,19,2021,15,141
13,547,15,5,3,7,16,18,-2,18,2021,15,141
14,799,15,5,3,7,23,26,-3,18,2021,15,141
15,726,15,4,5,6,17,17,0,17,2021,15,141
16,4906,15,3,7,5,12,14,-2,16,2021,15,141
17,716,15,3,7,5,17,19,-2,16,2021,15,141
18,9580,15,4,4,7,13,17,-4,16,2021,15,141
19,9585,15,3,5,7,14,18,-4,14,2021,15,141
20,537,15,3,5,7,15,19,-4,14,2021,15,141
21,9380,15,2,7,6,18,22,-4,13,2021,15,141
22,711,15,2,2,11,12,31,-19,8,2021,15,141
1,723,16,12,1,3,30,11,19,37,2021,16,141
2,545,16,9,4,3,22,17,5,31,2021,16,141
3,720,16,8,4,4,24,17,7,28,2021,16,141
4,534,16,7,6,3,24,18,6,27,2021,16,141
5,719,16,8,3,5,21,14,7,27,2021,16,141
6,4907,16,7,5,4,19,14,5,26,2021,16,141
7,535,16,6,5,5,15,18,-3,23,2021,16,141
8,732,16,4,10,2,15,13,2,22,2021,16,141
9,9390,16,5,7,4,18,19,-1,22,2021,16,141
10,5262,16,7,1,8,21,24,-3,22,2021,16,141
11,731,16,6,4,6,16,17,-1,22,2021,16,141
12,718,16,4,9,3,16,15,1,21,2021,16,141
13,547,16,6,3,7,18,18,0,21,2021,16,141
14,726,16,5,5,6,18,17,1,20,2021,16,141
15,716,16,4,7,5,20,20,0,19,2021,16,141
16,9580,16,5,4,7,14,17,-3,19,2021,16,141
17,799,16,5,3,8,23,27,-4,18,2021,16,141
18,9585,16,4,5,7,15,18,-3,17,2021,16,141
19,4906,16,3,7,6,12,17,-5,16,2021,16,141
20,537,16,3,6,7,15,19,-4,15,2021,16,141
21,9380,16,2,7,7,19,25,-6,13,2021,16,141
22,711,16,2,2,12,13,33,-20,8,2021,16,141
1,723,17,13,1,3,33,12,21,40,2021,17,141
2,545,17,9,5,3,24,19,5,32,2021,17,141
3,719,17,9,3,5,22,14,8,30,2021,17,141
4,4907,17,8,5,4,23,15,8,29,2021,17,141
5,720,17,8,4,5,25,20,5,28,2021,17,141
6,534,17,7,6,4,25,20,5,27,2021,17,141
7,535,17,7,5,5,17,19,-2,26,2021,17,141
8,5262,17,8,1,8,22,24,-2,25,2021,17,141
9,718,17,5,9,3,18,15,3,24,2021,17,141
10,547,17,7,3,7,20,19,1,24,2021,17,141
11,9390,17,5,8,4,18,19,-1,23,2021,17,141
12,732,17,4,10,3,15,15,0,22,2021,17,141
13,731,17,6,4,7,17,21,-4,22,2021,17,141
14,726,17,5,6,6,18,17,1,21,2021,17,141
15,716,17,4,8,5,22,22,0,20,2021,17,141
16,9580,17,5,4,8,14,18,-4,19,2021,17,141
17,799,17,5,4,8,24,28,-4,19,2021,17,141
18,537,17,4,6,7,17,19,-2,18,2021,17,141
19,9585,17,4,5,8,16,20,-4,17,2021,17,141
20,4906,17,3,8,6,13,18,-5,17,2021,17,141
21,9380,17,2,7,8,19,27,-8,13,2021,17,141
22,711,17,2,2,13,13,34,-21,8,2021,17,141
1,723,18,13,2,3,33,12,21,41,2021,18,141
2,545,18,10,5,3,28,21,7,35,2021,18,141
3,719,18,10,3,5,24,14,10,33,2021,18,141
4,4907,18,9,5,4,24,15,9,32,2021,18,141
5,720,18,9,4,5,27,20,7,31,2021,18,141
6,534,18,7,6,5,26,24,2,27,2021,18,141
7,535,18,7,5,6,17,22,-5,26,2021,18,141
8,718,18,5,10,3,19,16,3,25,2021,18,141
9,5262,18,8,1,9,22,26,-4,25,2021,18,141
10,547,18,7,3,8,22,23,-1,24,2021,18,141
11,732,18,4,11,3,16,16,0,23,2021,18,141
12,9390,18,5,8,5,18,20,-2,23,2021,18,141
13,731,18,6,5,7,18,22,-4,23,2021,18,141
14,9580,18,6,4,8,17,18,-1,22,2021,18,141
15,726,18,5,7,6,18,17,1,22,2021,18,141
16,537,18,5,6,7,21,20,1,21,2021,18,141
17,716,18,4,9,5,23,23,0,21,2021,18,141
18,799,18,5,5,8,25,29,-4,20,2021,18,141
19,4906,18,3,9,6,14,19,-5,18,2021,18,141
20,9585,18,4,5,9,16,22,-6,17,2021,18,141
21,9380,18,2,8,8,20,28,-8,14,2021,18,141
22,711,18,2,3,13,14,35,-21,9,2021,18,141
1,723,19,13,3,3,34,13,21,42,2021,19,141
2,4907,19,10,5,4,26,16,10,35,2021,19,141
3,545,19,10,5,4,28,22,6,35,2021,19,141
4,719,19,10,4,5,25,15,10,34,2021,19,141
5,720,19,9,4,6,29,23,6,31,2021,19,141
6,534,19,8,6,5,27,24,3,30,2021,19,141
7,718,19,6,10,3,22,17,5,28,2021,19,141
8,547,19,8,3,8,25,23,2,27,2021,19,141
9,5262,19,8,2,9,23,27,-4,26,2021,19,141
10,732,19,5,11,3,17,16,1,26,2021,19,141
11,535,19,7,5,7,18,24,-6,26,2021,19,141
12,9580,19,7,4,8,18,18,0,25,2021,19,141
13,726,19,6,7,6,21,19,2,25,2021,19,141
14,9390,19,5,9,5,18,20,-2,24,2021,19,141
15,731,19,6,5,8,18,23,-5,23,2021,19,141
16,716,19,4,10,5,23,23,0,22,2021,19,141
17,537,19,5,6,8,21,23,-2,21,2021,19,141
18,799,19,5,5,9,26,31,-5,20,2021,19,141
19,4906,19,3,10,6,15,20,-5,19,2021,19,141
20,9585,19,4,5,10,16,23,-7,17,2021,19,141
21,9380,19,3,8,8,22,29,-7,17,2021,19,141
22,711,19,2,3,14,15,38,-23,9,2021,19,141
1,723,20,14,3,3,37,13,24,45,2021,20,141
2,4907,20,10,6,4,27,17,10,36,2021,20,141
3,545,20,10,6,4,30,24,6,36,2021,20,141
4,719,20,10,5,5,26,16,10,35,2021,20,141
5,720,20,10,4,6,31,24,7,34,2021,20,141
6,534,20,8,7,5,28,25,3,31,2021,20,141
7,9580,20,8,4,8,20,18,2,28,2021,20,141
8,718,20,6,10,4,23,19,4,28,2021,20,141
9,547,20,8,4,8,26,24,2,28,2021,20,141
10,5262,20,8,3,9,24,28,-4,27,2021,20,141
11,535,20,7,6,7,20,26,-6,27,2021,20,141
12,726,20,6,8,6,22,20,2,26,2021,20,141
13,732,20,5,11,4,17,19,-2,26,2021,20,141
14,9390,20,5,10,5,19,21,-2,25,2021,20,141
15,731,20,6,6,8,19,24,-5,24,2021,20,141
16,799,20,6,5,9,28,31,-3,23,2021,20,141
17,716,20,4,11,5,24,24,0,23,2021,20,141
18,537,20,5,7,8,22,24,-2,22,2021,20,141
19,4906,20,3,10,7,15,22,-7,19,2021,20,141
20,9380,20,3,9,8,23,30,-7,18,2021,20,141
21,9585,20,4,5,11,16,25,-9,17,2021,20,141
22,711,20,2,4,14,16,39,-23,10,2021,20,141
1,723,21,14,3,4,38,15,23,45,2021,21,141
2,545,21,11,6,4,31,24,7,39,2021,21,141
3,719,21,11,5,5,28,16,12,38,2021,21,141
4,4907,21,10,7,4,28,18,10,37,2021,21,141
5,720,21,11,4,6,33,24,9,37,2021,21,141
6,547,21,9,4,8,29,25,4,31,2021,21,141
7,534,21,8,7,6,28,26,2,31,2021,21,141
8,5262,21,9,3,9,27,28,-1,30,2021,21,141
9,718,21,6,11,4,23,19,4,29,2021,21,141
10,9580,21,8,4,9,21,21,0,28,2021,21,141
11,726,21,6,9,6,22,20,2,27,2021,21,141
12,731,21,7,6,8,21,24,-3,27,2021,21,141
13,535,21,7,6,8,20,28,-8,27,2021,21,141
14,716,21,5,11,5,26,25,1,26,2021,21,141
15,732,21,5,11,5,17,21,-4,26,2021,21,141
16,9390,21,5,10,6,19,23,-4,25,2021,21,141
17,537,21,6,7,8,24,24,0,25,2021,21,141
18,799,21,6,5,10,28,34,-6,23,2021,21,141
19,4906,21,3,11,7,15,22,-7,20,2021,21,141
20,9380,21,3,10,8,24,31,-7,19,2021,21,141
21,9585,21,4,5,12,16,27,-11,17,2021,21,141
22,711,21,2,5,14,16,39,-23,11,2021,21,141
1,723,22,14,3,5,38,16,22,45,2021,22,141
2,545,22,12,6,4,34,26,8,42,2021,22,141
3,720,22,12,4,6,34,24,10,40,2021,22,141
4,719,22,11,5,6,28,17,11,38,2021,22,141
5,4907,22,10,7,5,28,20,8,37,2021,22,141
6,547,22,10,4,8,30,25,5,34,2021,22,141
7,534,22,9,7,6,29,26,3,34,2021,22,141
8,5262,22,10,3,9,28,28,0,33,2021,22,141
9,718,22,7,11,4,25,19,6,32,2021,22,141
10,535,22,8,6,8,21,28,-7,30,2021,22,141
11,9580,22,8,5,9,23,23,0,29,2021,22,141
12,731,22,7,7,8,22,25,-3,28,2021,22,141
13,9390,22,6,10,6,21,24,-3,28,2021,22,141
14,716,22,5,12,5,27,26,1,27,2021,22,141
15,726,22,6,9,7,22,21,1,27,2021,22,141
16,799,22,7,5,10,30,34,-4,26,2021,22,141
17,732,22,5,11,6,17,23,-6,26,2021,22,141
18,537,22,6,7,9,24,25,-1,25,2021,22,141
19,9380,22,3,11,8,26,33,-7,20,2021,22,141
20,4906,22,3,11,8,16,24,-8,20,2021,22,141
21,9585,22,4,5,13,18,30,-12,17,2021,22,141
22,711,22,2,5,15,16,40,-24,11,2021,22,141
1,723,23,14,4,5,39,17,22,46,2021,23,141
2,720,23,13,4,6,35,24,11,43,2021,23,141
3,545,23,12,7,4,35,27,8,43,2021,23,141
4,719,23,11,6,6,29,18,11,39,2021,23,141
5,4907,23,10,8,5,28,20,8,38,2021,23,141
6,547,23,11,4,8,32,26,6,37,2021,23,141
7,534,23,9,8,6,30,27,3,35,2021,23,141
8,718,23,7,12,4,26,20,6,33,2021,23,141
9,5262,23,10,3,10,28,31,-3,33,2021,23,141
10,9390,23,7,10,6,27,26,1,31,2021,23,141
11,535,23,8,7,8,23,30,-7,31,2021,23,141
12,716,23,6,12,5,29,27,2,30,2021,23,141
13,726,23,7,9,7,25,21,4,30,2021,23,141
14,731,23,7,8,8,24,27,-3,29,2021,23,141
15,9580,23,8,5,10,23,24,-1,29,2021,23,141
16,732,23,5,12,6,17,23,-6,27,2021,23,141
17,537,23,6,8,9,25,26,-1,26,2021,23,141
18,799,23,7,5,11,31,36,-5,26,2021,23,141
19,9380,23,3,12,8,27,34,-7,21,2021,23,141
20,4906,23,3,11,9,17,26,-9,20,2021,23,141
21,9585,23,4,6,13,19,31,-12,18,2021,23,141
22,711,23,2,5,16,18,46,-28,11,2021,23,141
1,545,24,13,7,4,37,27,10,46,2021,24,141
2,723,24,14,4,6,39,19,20,46,2021,24,141
3,720,24,13,5,6,35,24,11,44,2021,24,141
4,719,24,12,6,6,33,18,15,42,2021,24,141
5,4907,24,11,8,5,30,21,9,41,2021,24,141
6,547,24,11,5,8,33,27,6,38,2021,24,141
7,5262,24,11,3,10,30,32,-2,36,2021,24,141
8,534,24,9,8,7,32,30,2,35,2021,24,141
9,9390,24,8,10,6,32,26,6,34,2021,24,141
10,718,24,7,12,5,26,24,2,33,2021,24,141
11,731,24,8,8,8,26,28,-2,32,2021,24,141
12,9580,24,9,5,10,27,24,3,32,2021,24,141
13,535,24,8,7,9,23,35,-12,31,2021,24,141
14,716,24,6,13,5,30,28,2,31,2021,24,141
15,726,24,7,9,8,26,23,3,30,2021,24,141
16,732,24,5,13,6,17,23,-6,28,2021,24,141
17,799,24,7,6,11,31,36,-5,27,2021,24,141
18,537,24,6,8,10,25,30,-5,26,2021,24,141
19,4906,24,4,11,9,20,28,-8,23,2021,24,141
20,9380,24,3,12,9,28,36,-8,21,2021,24,141
21,9585,24,4,6,14,20,33,-13,18,2021,24,141
22,711,24,2,6,16,18,46,-28,12,2021,24,141
1,545,25,14,7,4,39,28,11,49,2021,25,141
2,720,25,14,5,6,36,24,12,47,2021,25,141
3,723,25,14,4,7,39,21,18,46,2021,25,141
4,719,25,13,6,6,35,19,16,45,2021,25,141
5,4907,25,11,8,6,31,23,8,41,2021,25,141
6,5262,25,12,3,10,33,32,1,39,2021,25,141
7,547,25,11,5,9,33,28,5,38,2021,25,141
8,718,25,8,12,5,28,24,4,36,2021,25,141
9,534,25,9,9,7,32,30,2,36,2021,25,141
10,9390,25,8,11,6,34,28,6,35,2021,25,141
11,716,25,7,13,5,31,28,3,34,2021,25,141
12,731,25,8,8,9,26,29,-3,32,2021,25,141
13,9580,25,9,5,11,27,25,2,32,2021,25,141
14,535,25,8,7,10,23,38,-15,31,2021,25,141
15,726,25,7,9,9,27,25,2,30,2021,25,141
16,799,25,8,6,11,34,36,-2,30,2021,25,141
17,537,25,7,8,10,26,30,-4,29,2021,25,141
18,732,25,5,14,6,19,25,-6,29,2021,25,141
19,9380,25,4,12,9,29,36,-7,24,2021,25,141
20,4906,25,4,11,10,20,31,-11,23,2021,25,141
21,9585,25,4,7,14,20,33,-13,19,2021,25,141
22,711,25,2,6,17,18,47,-29,12,2021,25,141
1,545,26,15,7,4,40,28,12,52,2021,26,141
2,723,26,15,4,7,41,21,20,49,2021,26,141
3,720,26,14,6,6,36,24,12,48,2021,26,141
4,719,26,13,7,6,35,19,16,46,2021,26,141
5,547,26,12,5,9,36,28,8,41,2021,26,141
6,4907,26,11,8,7,31,26,5,41,2021,26,141
7,534,26,10,9,7,34,30,4,39,2021,26,141
8,5262,26,12,3,11,33,34,-1,39,2021,26,141
9,718,26,8,13,5,29,25,4,37,2021,26,141
10,9390,26,8,11,7,34,30,4,35,2021,26,141
11,9580,26,10,5,11,30,26,4,35,2021,26,141
12,716,26,7,14,5,32,29,3,35,2021,26,141
13,726,26,8,9,9,31,25,6,33,2021,26,141
14,731,26,8,8,10,26,30,-4,32,2021,26,141
15,535,26,8,8,10,24,39,-15,32,2021,26,141
16,537,26,7,9,10,26,30,-4,30,2021,26,141
17,799,26,8,6,12,34,40,-6,30,2021,26,141
18,732,26,5,15,6,20,26,-6,30,2021,26,141
19,9380,26,4,13,9,30,37,-7,25,2021,26,141
20,4906,26,4,12,10,20,31,-11,24,2021,26,141
21,9585,26,4,8,14,21,34,-13,20,2021,26,141
22,711,26,2,6,18,19,50,-31,12,2021,26,141
1,545,27,15,8,4,40,28,12,53,2021,27,141
2,723,27,16,4,7,42,21,21,52,2021,27,141
3,719,27,14,7,6,37,19,18,49,2021,27,141
4,720,27,14,7,6,38,26,12,49,2021,27,141
5,4907,27,12,8,7,34,28,6,44,2021,27,141
6,547,27,12,6,9,38,30,8,42,2021,27,141
7,534,27,10,9,8,34,32,2,39,2021,27,141
8,5262,27,12,3,12,34,36,-2,39,2021,27,141
9,9390,27,9,11,7,36,31,5,38,2021,27,141
10,9580,27,11,5,11,32,26,6,38,2021,27,141
11,718,27,8,14,5,32,28,4,38,2021,27,141
12,716,27,7,15,5,33,30,3,36,2021,27,141
13,731,27,9,8,10,29,30,-1,35,2021,27,141
14,726,27,8,10,9,34,28,6,34,2021,27,141
15,537,27,8,9,10,28,31,-3,33,2021,27,141
16,535,27,8,8,11,24,40,-16,32,2021,27,141
17,799,27,8,6,13,34,43,-9,30,2021,27,141
18,732,27,5,15,7,21,28,-7,30,2021,27,141
19,9380,27,4,14,9,31,38,-7,26,2021,27,141
20,4906,27,4,13,10,20,31,-11,25,2021,27,141
21,9585,27,4,8,15,23,37,-14,20,2021,27,141
22,711,27,2,6,19,19,52,-33,12,2021,27,141
1,545,28,16,8,4,41,28,13,56,2021,28,141
2,723,28,17,4,7,44,22,22,55,2021,28,141
3,719,28,15,7,6,39,19,20,52,2021,28,141
4,720,28,15,7,6,41,28,13,52,2021,28,141
5,4907,28,13,8,7,37,30,7,47,2021,28,141
6,547,28,12,6,10,38,31,7,42,2021,28,141
7,718,28,9,14,5,33,28,5,41,2021,28,141
8,534,28,10,9,9,35,34,1,39,2021,28,141
9,5262,28,12,3,13,36,39,-3,39,2021,28,141
10,9390,28,9,11,8,36,33,3,38,2021,28,141
11,9580,28,11,5,12,32,27,5,38,2021,28,141
12,726,28,9,10,9,35,28,7,37,2021,28,141
13,716,28,7,15,6,33,31,2,36,2021,28,141
14,537,28,9,9,10,31,32,-1,36,2021,28,141
15,731,28,9,8,11,31,33,-2,35,2021,28,141
16,732,28,6,15,7,23,29,-6,33,2021,28,141
17,535,28,8,8,12,24,42,-18,32,2021,28,141
18,799,28,8,6,14,35,45,-10,30,2021,28,141
19,9380,28,4,14,10,32,41,-9,26,2021,28,141
20,4906,28,4,14,10,22,33,-11,26,2021,28,141
21,9585,28,5,8,15,25,37,-12,23,2021,28,141
22,711,28,2,7,19,21,54,-33,13,2021,28,141
1,545,29,17,8,4,43,28,15,59,2021,29,141
2,723,29,18,4,7,47,23,24,58,2021,29,141
3,720,29,16,7,6,46,29,17,55,2021,29,141
4,719,29,15,7,7,40,21,19,52,2021,29,141
5,4907,29,13,9,7,39,32,7,48,2021,29,141
6,547,29,12,7,10,39,32,7,43,2021,29,141
7,9390,29,10,11,8,38,34,4,41,2021,29,141
8,718,29,9,14,6,33,29,4,41,2021,29,141
9,534,29,10,10,9,37,36,1,40,2021,29,141
10,5262,29,12,4,13,37,40,-3,40,2021,29,141
11,9580,29,11,5,13,32,29,3,38,2021,29,141
12,726,29,9,10,10,36,30,6,37,2021,29,141
13,716,29,7,16,6,35,33,2,37,2021,29,141
14,537,29,9,10,10,32,33,-1,37,2021,29,141
15,732,29,7,15,7,25,30,-5,36,2021,29,141
16,731,29,9,8,12,32,35,-3,35,2021,29,141
17,799,29,9,6,14,37,46,-9,33,2021,29,141
18,535,29,8,9,12,25,43,-18,33,2021,29,141
19,9585,29,6,8,15,26,37,-11,26,2021,29,141
20,9380,29,4,14,11,33,46,-13,26,2021,29,141
21,4906,29,4,14,11,23,36,-13,26,2021,29,141
22,711,29,2,8,19,23,56,-33,14,2021,29,141
1,545,30,17,8,5,44,32,12,59,2021,30,141
2,723,30,18,4,8,47,25,22,58,2021,30,141
3,720,30,17,7,6,50,30,20,58,2021,30,141
4,719,30,15,7,8,41,25,16,52,2021,30,141
5,4907,30,13,10,7,40,33,7,49,2021,30,141
6,547,30,13,7,10,41,33,8,46,2021,30,141
7,5262,30,13,4,13,41,41,0,43,2021,30,141
8,9390,30,10,12,8,39,35,4,42,2021,30,141
9,9580,30,12,5,13,34,30,4,41,2021,30,141
10,718,30,9,14,7,34,31,3,41,2021,30,141
11,534,30,10,11,9,37,36,1,41,2021,30,141
12,716,30,8,16,6,36,33,3,40,2021,30,141
13,537,30,10,10,10,34,33,1,40,2021,30,141
14,732,30,8,15,7,27,30,-3,39,2021,30,141
15,726,30,9,11,10,36,30,6,38,2021,30,141
16,535,30,9,9,12,27,44,-17,36,2021,30,141
17,731,30,9,8,13,33,37,-4,35,2021,30,141
18,799,30,9,6,15,37,48,-11,33,2021,30,141
19,9585,30,7,8,15,28,38,-10,29,2021,30,141
20,9380,30,4,14,12,34,48,-14,26,2021,30,141
21,4906,30,4,14,12,24,38,-14,26,2021,30,141
22,711,30,2,8,20,23,57,-34,14,2021,30,141
1,545,31,18,8,5,45,32,13,62,2021,31,141
2,723,31,18,5,8,50,28,22,59,2021,31,141
3,720,31,17,7,7,50,33,17,58,2021,31,141
4,719,31,16,7,8,43,26,17,55,2021,31,141
5,4907,31,13,11,7,40,33,7,50,2021,31,141
6,547,31,14,7,10,44,34,10,49,2021,31,141
7,718,31,10,14,7,37,31,6,44,2021,31,141
8,9390,31,10,13,8,40,36,4,43,2021,31,141
9,5262,31,13,4,14,42,43,-1,43,2021,31,141
10,732,31,9,15,7,29,31,-2,42,2021,31,141
11,9580,31,12,6,13,34,30,4,42,2021,31,141
12,716,31,8,17,6,39,36,3,41,2021,31,141
13,537,31,10,11,10,35,34,1,41,2021,31,141
14,534,31,10,11,10,38,39,-1,41,2021,31,141
15,726,31,9,11,11,36,31,5,38,2021,31,141
16,535,31,9,10,12,27,44,-17,37,2021,31,141
